event_id,transaction_id,user_id,timestamp,step
"8882c4b8-ea91-4bbe-acd4-c8dfcdf5078c","79478b00-8562-449e-a1b0-76a93f1c8e6e","0b947051-25cf-4330-b1bc-3cfe9686fdee","2026-05-25T12:21:06.192Z","Transaction_Initiated"
"17f0268b-461c-4bd4-a28f-bd7d1188057c","79478b00-8562-449e-a1b0-76a93f1c8e6e","0b947051-25cf-4330-b1bc-3cfe9686fdee","2026-05-25T12:21:09.663Z","Payment_Method_Selected"
"2a110e2d-fb31-4e76-9671-1444d9cec08a","79478b00-8562-449e-a1b0-76a93f1c8e6e","0b947051-25cf-4330-b1bc-3cfe9686fdee","2026-05-25T12:21:24.479Z","PIN_Entered"
"48a0b579-8842-4bdc-a983-5d25c9cd9259","79478b00-8562-449e-a1b0-76a93f1c8e6e","0b947051-25cf-4330-b1bc-3cfe9686fdee","2026-05-25T12:21:34.268Z","Transaction_Success",
"e0e62697-5e88-49ab-916b-af613e9389fe","3a084590-4a96-4a1a-af03-98b1ea27019c","3d023e13-3296-444d-b861-5cbd4b83ffe1","2026-05-25T10:13:54.438Z","Transaction_Initiated"
"5935e201-be99-4569-abbc-67be58eef69e","3a084590-4a96-4a1a-af03-98b1ea27019c","3d023e13-3296-444d-b861-5cbd4b83ffe1","2026-05-25T10:14:03.115Z","Payment_Method_Selected"
"1a1c1715-4658-4b85-80b6-451e80978a48","3a084590-4a96-4a1a-af03-98b1ea27019c","3d023e13-3296-444d-b861-5cbd4b83ffe1","2026-05-25T10:14:25.670Z","PIN_Entered"
"2e6650fa-4db4-47dd-80e7-5a8a4d5d213f","3a084590-4a96-4a1a-af03-98b1ea27019c","3d023e13-3296-444d-b861-5cbd4b83ffe1","2026-05-25T10:14:28.555Z","Transaction_Success",
"c7ab2a0b-94a3-4b86-8c25-2cb29db96c20","132577bb-9909-4f30-8ae9-1fa82c0159d4","ca100fbd-1226-409d-ad01-c42f61d51d19","2026-05-25T05:43:57.683Z","Transaction_Initiated"
"bb214be5-bc7e-4158-9005-1015f752eb00","132577bb-9909-4f30-8ae9-1fa82c0159d4","ca100fbd-1226-409d-ad01-c42f61d51d19","2026-05-25T05:44:04.702Z","Payment_Method_Selected"
"ba776132-0886-4714-88d0-7692690c41f2","ec4eac59-fd91-4040-b009-f50bb39e9adf","e82c9974-8c3d-4810-a928-c96c34ba18d0","2026-05-25T05:02:22.223Z","Transaction_Initiated"
"cf1ce2db-7154-4638-b2e9-b2cee343cb26","ec4eac59-fd91-4040-b009-f50bb39e9adf","e82c9974-8c3d-4810-a928-c96c34ba18d0","2026-05-25T05:02:35.943Z","Payment_Method_Selected"
"9b4504c7-8978-4401-88d8-b23895f23007","ec4eac59-fd91-4040-b009-f50bb39e9adf","e82c9974-8c3d-4810-a928-c96c34ba18d0","2026-05-25T05:02:59.483Z","PIN_Entered"
"efb1f3f8-6d71-4be7-a92e-754d7f896a4b","ec4eac59-fd91-4040-b009-f50bb39e9adf","e82c9974-8c3d-4810-a928-c96c34ba18d0","2026-05-25T05:03:02.051Z","Transaction_Success",
"d21d6b1a-287e-48c4-8da0-f3304add2306","71e6258c-8f48-4285-b098-b9a52e6d752e","a14ce860-48d4-4075-9b18-37eb8098afc2","2026-05-25T12:41:40.664Z","Transaction_Initiated"
"16eec239-ce54-4517-93f2-227b3b6381d9","71e6258c-8f48-4285-b098-b9a52e6d752e","a14ce860-48d4-4075-9b18-37eb8098afc2","2026-05-25T12:41:54.614Z","Payment_Method_Selected"
"2a6590c2-9700-4e88-a633-875e70a4c619","71e6258c-8f48-4285-b098-b9a52e6d752e","a14ce860-48d4-4075-9b18-37eb8098afc2","2026-05-25T12:42:08.524Z","PIN_Entered"
"3dbe648e-8a38-406e-b1f2-410e6feab31f","71e6258c-8f48-4285-b098-b9a52e6d752e","a14ce860-48d4-4075-9b18-37eb8098afc2","2026-05-25T12:42:14.093Z","Transaction_Success",
"a2985c4a-61e8-47f0-b54a-9c60945ce9d6","41df1488-813c-4de3-aca5-5a3f45f69a9f","1326dd97-629a-4181-9e13-4b987ed887e1","2026-05-24T18:19:01.757Z","Transaction_Initiated"
"117ed637-4be7-4a31-9df0-4f583065e7a6","41df1488-813c-4de3-aca5-5a3f45f69a9f","1326dd97-629a-4181-9e13-4b987ed887e1","2026-05-24T18:19:12.270Z","Payment_Method_Selected"
"f8f96636-bc49-4375-a844-cdd84c0812b6","41df1488-813c-4de3-aca5-5a3f45f69a9f","1326dd97-629a-4181-9e13-4b987ed887e1","2026-05-24T18:19:33.588Z","PIN_Entered"
"863baf24-49f4-4f6b-858d-fd3471014338","41df1488-813c-4de3-aca5-5a3f45f69a9f","1326dd97-629a-4181-9e13-4b987ed887e1","2026-05-24T18:19:43.964Z","Transaction_Failed","Bank_Node_Down"
"f9bd9c27-5c7e-4177-a1b2-1e97471d9acd","77cc3901-5ceb-4017-b131-97805ababc5f","8251e488-3edc-4775-be84-a7904a13c83d","2026-05-25T15:10:17.850Z","Transaction_Initiated"
"fe3a0792-a5de-4bff-8466-d906cf8746cf","77cc3901-5ceb-4017-b131-97805ababc5f","8251e488-3edc-4775-be84-a7904a13c83d","2026-05-25T15:10:22.279Z","Payment_Method_Selected"
"37bc5305-3a7a-44b0-8078-87766a35676b","77cc3901-5ceb-4017-b131-97805ababc5f","8251e488-3edc-4775-be84-a7904a13c83d","2026-05-25T15:10:34.131Z","PIN_Entered"
"21b83866-11e8-4da8-b9ff-de59c65ec341","77cc3901-5ceb-4017-b131-97805ababc5f","8251e488-3edc-4775-be84-a7904a13c83d","2026-05-25T15:10:42.976Z","Transaction_Success",
"65fe50a7-af3c-4df1-9297-cda2fd22f28a","138d85fc-7a4e-4efc-8e1d-647ebd8de225","93f67fe5-c199-49b5-b8f1-f1e1eadcb42a","2026-05-25T01:49:28.748Z","Transaction_Initiated"
"495cc83a-ee44-49d2-9661-bca555f57fbc","c0bc756b-dd4a-4231-90b8-e06009dd4c54","7ace4527-70ea-442e-939f-d7a9b0c01566","2026-05-25T03:37:57.294Z","Transaction_Initiated"
"c10d3d8b-820f-49af-a609-6182fb97ee6c","c0bc756b-dd4a-4231-90b8-e06009dd4c54","7ace4527-70ea-442e-939f-d7a9b0c01566","2026-05-25T03:38:12.039Z","Payment_Method_Selected"
"9b2372ce-ae4f-4621-9761-693028454a4d","c0bc756b-dd4a-4231-90b8-e06009dd4c54","7ace4527-70ea-442e-939f-d7a9b0c01566","2026-05-25T03:38:32.831Z","PIN_Entered"
"6ade0013-fc33-4cce-8da0-4fce0aad8a16","c0bc756b-dd4a-4231-90b8-e06009dd4c54","7ace4527-70ea-442e-939f-d7a9b0c01566","2026-05-25T03:38:37.400Z","Transaction_Success",
"b942cfe9-c7b4-4f08-aeae-0d064b62e059","bc615d80-04a8-4422-8f77-c910ea39cf19","be6d900b-1860-4b01-918b-a8ea7a373f0f","2026-05-25T10:25:14.852Z","Transaction_Initiated"
"ed22ea17-2dc7-4206-8d76-4298eecaf389","bc615d80-04a8-4422-8f77-c910ea39cf19","be6d900b-1860-4b01-918b-a8ea7a373f0f","2026-05-25T10:25:29.531Z","Payment_Method_Selected"
"60cabbc3-bfff-4379-bb33-8ed5cd05db43","42af22fd-01c6-4229-91e2-1dbbe71cc8b1","a010792c-63a7-4f45-b270-8f098188148c","2026-05-25T08:22:37.461Z","Transaction_Initiated"
"9a1a3105-9e86-4a54-b7b6-976ccb5ab171","42af22fd-01c6-4229-91e2-1dbbe71cc8b1","a010792c-63a7-4f45-b270-8f098188148c","2026-05-25T08:22:44.770Z","Payment_Method_Selected"
"63b59d4a-81cb-40dd-9b6c-b7ac18dd02c6","42af22fd-01c6-4229-91e2-1dbbe71cc8b1","a010792c-63a7-4f45-b270-8f098188148c","2026-05-25T08:23:02.118Z","PIN_Entered"
"3153becc-775f-435e-9aaa-e6f14c0ed6db","42af22fd-01c6-4229-91e2-1dbbe71cc8b1","a010792c-63a7-4f45-b270-8f098188148c","2026-05-25T08:23:04.806Z","Transaction_Success",
"99bf2d88-095b-4dd7-ab7a-24de6f119c73","1d6411ea-3010-4b6b-bcd6-9da4efa91321","86c31e63-99ac-4477-be26-e1c9e6c2b054","2026-05-25T15:09:17.339Z","Transaction_Initiated"
"059b7a33-0eab-4eae-964a-bcea13df2651","1d6411ea-3010-4b6b-bcd6-9da4efa91321","86c31e63-99ac-4477-be26-e1c9e6c2b054","2026-05-25T15:09:23.171Z","Payment_Method_Selected"
"a4ca392c-1641-4d9d-b796-0b5a846aec6d","1d6411ea-3010-4b6b-bcd6-9da4efa91321","86c31e63-99ac-4477-be26-e1c9e6c2b054","2026-05-25T15:09:32.854Z","PIN_Entered"
"0d35b400-8ad9-4989-983e-126e5accb010","1d6411ea-3010-4b6b-bcd6-9da4efa91321","86c31e63-99ac-4477-be26-e1c9e6c2b054","2026-05-25T15:09:41.013Z","Transaction_Failed","Invalid_PIN"
"d3f985fa-3aeb-4dd4-8aac-6138f729b8c6","7c552733-b9ea-4c3d-bbde-2ebfdc3ba905","80b59718-ac4a-4af1-b03d-8fd2f751c34c","2026-05-24T22:06:34.370Z","Transaction_Initiated"
"2dbd349a-e7d4-4625-8041-e662c092f0f6","7c552733-b9ea-4c3d-bbde-2ebfdc3ba905","80b59718-ac4a-4af1-b03d-8fd2f751c34c","2026-05-24T22:06:44.571Z","Payment_Method_Selected"
"9f3c36c2-ed79-441e-9eaf-8aac43fd39cc","c8d56527-f659-48e7-a302-89f3a4adfad0","852c0a4e-3c0d-4f00-8701-d27b1a327896","2026-05-25T04:26:31.980Z","Transaction_Initiated"
"a23043ba-4afd-4255-8fda-418f5ef1b6fc","c8d56527-f659-48e7-a302-89f3a4adfad0","852c0a4e-3c0d-4f00-8701-d27b1a327896","2026-05-25T04:26:35.683Z","Payment_Method_Selected"
"2b830c91-3ad4-47ba-a99f-45ba7876a69b","c8d56527-f659-48e7-a302-89f3a4adfad0","852c0a4e-3c0d-4f00-8701-d27b1a327896","2026-05-25T04:26:53.016Z","PIN_Entered"
"add511d4-829d-45fe-bc95-d85396c96420","c8d56527-f659-48e7-a302-89f3a4adfad0","852c0a4e-3c0d-4f00-8701-d27b1a327896","2026-05-25T04:26:58.832Z","Transaction_Success",
"b95a365e-74b8-4731-a431-c66577098c6b","307cc685-6ad5-40f8-9edd-4bdac4b8d3e3","c3f59aa1-8344-4a62-84d4-e91879358240","2026-05-25T06:23:48.063Z","Transaction_Initiated"
"030994d4-08fc-401b-93d7-1c5ba0d957dd","307cc685-6ad5-40f8-9edd-4bdac4b8d3e3","c3f59aa1-8344-4a62-84d4-e91879358240","2026-05-25T06:24:03.063Z","Payment_Method_Selected"
"e8b9df9f-7e92-4f1e-8cc6-d04b8c3a2808","307cc685-6ad5-40f8-9edd-4bdac4b8d3e3","c3f59aa1-8344-4a62-84d4-e91879358240","2026-05-25T06:24:19.077Z","PIN_Entered"
"17aabdf4-89ee-470f-af47-ea80e41fd6ff","307cc685-6ad5-40f8-9edd-4bdac4b8d3e3","c3f59aa1-8344-4a62-84d4-e91879358240","2026-05-25T06:24:30.170Z","Transaction_Success",
"7df6fff5-e64e-456f-ab6b-e9aa4292b4b7","ed76ec23-15e7-4a2a-b5e0-13cd4305ee8b","b058718f-65cc-4a9d-a7f8-adba80c9b5e2","2026-05-24T21:17:57.793Z","Transaction_Initiated"
"b4750409-985e-4c54-a5c1-bf7cf1d7a273","ed76ec23-15e7-4a2a-b5e0-13cd4305ee8b","b058718f-65cc-4a9d-a7f8-adba80c9b5e2","2026-05-24T21:18:07.935Z","Payment_Method_Selected"
"1959efc0-e2a4-4a2f-8e27-8042b6757047","2cc41fbe-7e05-44d3-90c2-9d650699a737","b3390264-2f36-4443-bf52-b544c59fac9d","2026-05-25T14:07:32.862Z","Transaction_Initiated"
"102320df-3544-48e1-aef9-fdeef79cc046","2cc41fbe-7e05-44d3-90c2-9d650699a737","b3390264-2f36-4443-bf52-b544c59fac9d","2026-05-25T14:07:38.680Z","Payment_Method_Selected"
"62aba4cb-4eff-468d-a432-27e0bfcb5f13","02fdf480-afdf-4036-9048-7dcf315fee70","0a743347-00ff-422c-9c97-75b849faf13f","2026-05-24T19:56:30.723Z","Transaction_Initiated"
"6286e7b4-965e-487b-8a3e-c0c620e201da","02fdf480-afdf-4036-9048-7dcf315fee70","0a743347-00ff-422c-9c97-75b849faf13f","2026-05-24T19:56:44.305Z","Payment_Method_Selected"
"c3b7f537-7f3c-41dd-ba65-2c96870ffadb","02fdf480-afdf-4036-9048-7dcf315fee70","0a743347-00ff-422c-9c97-75b849faf13f","2026-05-24T19:56:52.399Z","PIN_Entered"
"933a6808-1791-4dc2-b436-d5a3e4dcb38d","02fdf480-afdf-4036-9048-7dcf315fee70","0a743347-00ff-422c-9c97-75b849faf13f","2026-05-24T19:56:59.783Z","Transaction_Success",
"ed1b5e36-c3ea-49d0-8494-b5eb616feb8a","f1111fbe-ba94-4355-9b2d-7b7ab307535c","ef51ff6b-e0be-45ca-a740-8f8940f96523","2026-05-24T17:08:29.378Z","Transaction_Initiated"
"50cfd9da-c11b-4c4b-93f7-13a9b9c13aca","f1111fbe-ba94-4355-9b2d-7b7ab307535c","ef51ff6b-e0be-45ca-a740-8f8940f96523","2026-05-24T17:08:41.269Z","Payment_Method_Selected"
"8c71ee07-4c8b-4d8a-bb26-22e9be975025","f1111fbe-ba94-4355-9b2d-7b7ab307535c","ef51ff6b-e0be-45ca-a740-8f8940f96523","2026-05-24T17:08:48.564Z","PIN_Entered"
"82ff5f3d-1e99-4dd2-863a-0b50e6f5a8dc","f1111fbe-ba94-4355-9b2d-7b7ab307535c","ef51ff6b-e0be-45ca-a740-8f8940f96523","2026-05-24T17:08:53.573Z","Transaction_Success",
"0ff516d6-8667-4a07-8a54-5f6d9517207f","fee0b450-4df5-48a2-96a0-c21d1d6634ee","6471001d-c0df-47e7-aa32-2b5e9c9b9558","2026-05-24T18:53:18.900Z","Transaction_Initiated"
"17304fd3-fec2-40e4-ace7-a6bb2fd2c4b3","8ddde942-4329-4dd7-8fff-91c09168958d","c9416eac-582f-4e0b-8a96-34dfc2cf202c","2026-05-24T15:45:08.090Z","Transaction_Initiated"
"d39e1ddb-9cda-42e8-beee-e3f781a1ac2f","fe404acc-49b6-4880-975e-0fc5698d98db","fad29c25-51f0-4e3f-9655-98a04c2cc111","2026-05-24T21:33:41.289Z","Transaction_Initiated"
"1af3b8db-afd7-4d53-9c86-14cc50633727","fe404acc-49b6-4880-975e-0fc5698d98db","fad29c25-51f0-4e3f-9655-98a04c2cc111","2026-05-24T21:33:51.947Z","Payment_Method_Selected"
"06b30c17-ab07-4c4e-b7d8-87d17a12016b","fe404acc-49b6-4880-975e-0fc5698d98db","fad29c25-51f0-4e3f-9655-98a04c2cc111","2026-05-24T21:34:07.794Z","PIN_Entered"
"cb30b132-8fdf-46c4-85e5-b7fff43c85d1","fe404acc-49b6-4880-975e-0fc5698d98db","fad29c25-51f0-4e3f-9655-98a04c2cc111","2026-05-24T21:34:08.966Z","Transaction_Success",
"791b6ea9-f9b0-4cdd-8fd1-4f78a8ab6def","6fd0fed7-e48f-4bf1-890c-9e2f396d7c39","b816e219-8f58-42d9-9693-b1907a7192bc","2026-05-25T12:07:10.201Z","Transaction_Initiated"
"1e11f251-ade4-480e-b1a4-bc616203302f","6fd0fed7-e48f-4bf1-890c-9e2f396d7c39","b816e219-8f58-42d9-9693-b1907a7192bc","2026-05-25T12:07:19.220Z","Payment_Method_Selected"
"fe7c3e28-8a30-433d-87a6-47a27be39a3a","6fd0fed7-e48f-4bf1-890c-9e2f396d7c39","b816e219-8f58-42d9-9693-b1907a7192bc","2026-05-25T12:07:33.701Z","PIN_Entered"
"9d5a0b88-801c-4b7d-9990-9b91f2c60577","6fd0fed7-e48f-4bf1-890c-9e2f396d7c39","b816e219-8f58-42d9-9693-b1907a7192bc","2026-05-25T12:07:36.979Z","Transaction_Success",
"bfec5f99-5bac-4d2b-9ed6-466fa5182d2b","2654f74f-b566-4a80-bcfa-6607e21d1a98","2f8dafb0-00ff-40ee-b061-24a3960eadac","2026-05-25T05:51:24.989Z","Transaction_Initiated"
"68ca3373-5308-4ddd-87f4-5a93975a4a93","2654f74f-b566-4a80-bcfa-6607e21d1a98","2f8dafb0-00ff-40ee-b061-24a3960eadac","2026-05-25T05:51:32.735Z","Payment_Method_Selected"
"c7602eda-508d-460d-9215-31e1f371e048","2654f74f-b566-4a80-bcfa-6607e21d1a98","2f8dafb0-00ff-40ee-b061-24a3960eadac","2026-05-25T05:51:58.562Z","PIN_Entered"
"7b3d9af2-ba24-421a-a1b6-58a52b61c4b5","2654f74f-b566-4a80-bcfa-6607e21d1a98","2f8dafb0-00ff-40ee-b061-24a3960eadac","2026-05-25T05:52:05.401Z","Transaction_Success",
"f8da2aab-f6df-47d8-843a-9ffefd08d165","8f0e7d7f-7d8f-4a56-b6ba-fa5b097739ea","a416d72a-a596-4fe1-b64b-49032bd4bd06","2026-05-24T17:39:40.453Z","Transaction_Initiated"
"d5f18fe2-12c5-4f4d-9e1a-48a636c2cb62","8f0e7d7f-7d8f-4a56-b6ba-fa5b097739ea","a416d72a-a596-4fe1-b64b-49032bd4bd06","2026-05-24T17:39:43.680Z","Payment_Method_Selected"
"107e672a-66ff-4ebc-bcb0-db10a2037c09","55102019-4296-4879-abcf-e8130eb7b349","ff6c18d7-6fd2-4bd6-97fa-728c567e0a0c","2026-05-25T01:12:01.257Z","Transaction_Initiated"
"03dfbc8e-8ab3-4554-8cd2-c4477f76c407","55102019-4296-4879-abcf-e8130eb7b349","ff6c18d7-6fd2-4bd6-97fa-728c567e0a0c","2026-05-25T01:12:15.679Z","Payment_Method_Selected"
"fc3428cb-28fd-49b7-8396-f07e036a6c13","55102019-4296-4879-abcf-e8130eb7b349","ff6c18d7-6fd2-4bd6-97fa-728c567e0a0c","2026-05-25T01:12:33.211Z","PIN_Entered"
"ecf2a30e-fc21-4305-9907-6fdaae4b42fd","55102019-4296-4879-abcf-e8130eb7b349","ff6c18d7-6fd2-4bd6-97fa-728c567e0a0c","2026-05-25T01:12:44.391Z","Transaction_Success",
"0bcb26c5-73a2-43cf-9dee-6771aa267cb9","f23b7e0c-22e8-4a57-9182-e487f23ce5be","1ac28478-4eca-4aec-b201-66db02afc0cf","2026-05-25T11:46:21.113Z","Transaction_Initiated"
"2c9c4bfc-1dfc-451f-85f3-d9dd98bcc2dc","f23b7e0c-22e8-4a57-9182-e487f23ce5be","1ac28478-4eca-4aec-b201-66db02afc0cf","2026-05-25T11:46:34.754Z","Payment_Method_Selected"
"1b966c4c-7923-4a8f-bc78-f19b49b728c6","f23b7e0c-22e8-4a57-9182-e487f23ce5be","1ac28478-4eca-4aec-b201-66db02afc0cf","2026-05-25T11:46:56.881Z","PIN_Entered"
"583fba4b-30bd-4334-b104-b762f2c3892b","f23b7e0c-22e8-4a57-9182-e487f23ce5be","1ac28478-4eca-4aec-b201-66db02afc0cf","2026-05-25T11:47:08.054Z","Transaction_Success",
"4e808753-7504-437c-9de4-615fa6528e6d","462416cf-4d19-492a-a5d2-7fcaa7ae1072","1b6b0aab-d573-4961-8514-ac89642901a7","2026-05-25T06:25:08.668Z","Transaction_Initiated"
"c977a256-9a57-4cdb-bb07-b5bae80f0adf","462416cf-4d19-492a-a5d2-7fcaa7ae1072","1b6b0aab-d573-4961-8514-ac89642901a7","2026-05-25T06:25:20.514Z","Payment_Method_Selected"
"1bdecf3f-8192-4be7-8fa3-f6df3e28c204","74edc2cd-1e98-49e7-9b31-8440e7349c63","de3ee89f-3711-4b19-8057-da06cde6d04f","2026-05-24T23:12:04.688Z","Transaction_Initiated"
"ffdc3c24-4964-465d-9dbb-451dc964089d","74edc2cd-1e98-49e7-9b31-8440e7349c63","de3ee89f-3711-4b19-8057-da06cde6d04f","2026-05-24T23:12:10.178Z","Payment_Method_Selected"
"0ee831b6-8398-4d39-8c67-40af1e4d68ce","74edc2cd-1e98-49e7-9b31-8440e7349c63","de3ee89f-3711-4b19-8057-da06cde6d04f","2026-05-24T23:12:26.518Z","PIN_Entered"
"3888af71-1e9c-45ee-82b6-b212e3a924b6","74edc2cd-1e98-49e7-9b31-8440e7349c63","de3ee89f-3711-4b19-8057-da06cde6d04f","2026-05-24T23:12:30.904Z","Transaction_Success",
"73bd38f0-6e02-498a-ad4a-82b6832a61ee","f7ab3c2c-cbbf-4aa9-b192-19126dbf3f78","6b0a7df7-3f7b-410f-8274-ec52f1a74ff3","2026-05-25T12:14:23.649Z","Transaction_Initiated"
"8e0dafe4-34ca-494f-b4c7-8208be26c151","f7ab3c2c-cbbf-4aa9-b192-19126dbf3f78","6b0a7df7-3f7b-410f-8274-ec52f1a74ff3","2026-05-25T12:14:33.255Z","Payment_Method_Selected"
"5fc849b6-ae5c-4276-8d53-c46a339bbb1d","f7ab3c2c-cbbf-4aa9-b192-19126dbf3f78","6b0a7df7-3f7b-410f-8274-ec52f1a74ff3","2026-05-25T12:14:51.757Z","PIN_Entered"
"3e3f6897-07c6-474b-95f4-db1eee11f8e1","f7ab3c2c-cbbf-4aa9-b192-19126dbf3f78","6b0a7df7-3f7b-410f-8274-ec52f1a74ff3","2026-05-25T12:14:59.294Z","Transaction_Success",
"494f0dd1-aac7-41c6-b695-c2f89cb00e24","4b9bb2a8-a34d-454e-912b-0aa37da165f3","99d085cd-90b8-4efc-a463-8ec0cfc94dd5","2026-05-25T00:37:25.004Z","Transaction_Initiated"
"49ef1081-2984-41bc-9cc5-282ce8b011bb","4b9bb2a8-a34d-454e-912b-0aa37da165f3","99d085cd-90b8-4efc-a463-8ec0cfc94dd5","2026-05-25T00:37:32.907Z","Payment_Method_Selected"
"6256def7-22b2-4a05-820b-22fabe42a7f3","4b9bb2a8-a34d-454e-912b-0aa37da165f3","99d085cd-90b8-4efc-a463-8ec0cfc94dd5","2026-05-25T00:37:50.968Z","PIN_Entered"
